username,text,genre
tt9001482,"An unexpected guest at a New Year's Eve party makes a most bizarre request of her hosts, impacting all of their lives.",Drama
tt9000448,"Three friends try to break into the film industry by making their own feature film, but when two of them break in quicker than the Director, it's up to him to try to finish his 'Citizen Kane'.",Drama
tt9000440,A down on his luck stupid nobody gets his world thrown in a loop thanks to his new room mate......a ninja!,Drama
tt8999902,"To honor a pact, a man gathers his closest friends to his home on the eve of a life-changing event. Or something like that.",Drama
tt8997246,"When tragedy strikes, two damaged souls are left with one night to come to terms with their past and the feelings they have for each other before they are separated by an ocean and the fear of happiness.",Drama
tt8997186,Two friends compensate for their dull lives by intruding into the lives of others. They take up a task which turns out to be more than they can handle.,Drama
tt8997108,"An Alfred Hitchcock-like exploration of the inner life of Gabriel, a young man who, seeking to prove his manhood, descends into self-delusion and violence. Gabriel's older brother Marty is a dead war hero. Their mother glorifies Marty, and relentlessly bullies her 'unmanly and cowardly' younger son. Then Gabriel rebels.",Drama
tt8997090,"Reality TV has given birth to the 'shotgun' celebrity. Reaching fame via one of many TV shows, they are paraded around the PA 'circuit' by fly-by-night agents until burn out. What's left is a shell of a human being - desensitized to sexual or any other kind of meaningful relationship, isolated and penniless. They are left on the road, picking up any Z list work that comes their way up and down the country in some town that time forgot. 'Pleasureland' focuses on one such man, who 'used to be that guy on TV'....the story takes place across one weekend in one of the UKs tired seaside towns and where our unnamed protagonist has been booked for a couple of PAs [personal appearance]. This is the bottom of the barrel, the last hurrah before the end of the road. However much to his surprise, he finds himself drawn in by the hotel's receptionist, Dina. Through Dina, he slowly reconnects with what matters and attempts to fill the void that has been left from the years of partying. But can these two people from two different worlds find happiness together? Pleasureland is an honest depiction of what you don't see on the countless Instagram accounts of these so-called celebrities when they step out of the limelight. It highlights the brutal reality of being cast and manipulated for the sake of entertainment - and should serve as a cautionary tale for the thousands of wannabes that audition for such shows.",Drama
tt8997078,"Thirteen-year-old DAVID KEALOHA dreams of escaping rural Hawaii. But when JONAH MORRIS (13), a white kid from Phoenix, Arizona moves into the neighborhood, tragedy strikes, irrevocably changing the trajectory of David's life and those closest to him.",Drama
tt8991518,"From day to night, film follows several characters from different identities while they are trying to strive in their lives without noticing that there is no ending, it is always beginning and that is the beauty!",Drama
tt8991330,"Kilian tells stories. He tells stories while experiencing them. Through his camera. But how much experience is left? SEOUL SUBSCRIBER follows a famous video blogger and his girlfriend on a trip to Seoul, South Korea. From his camera's point of view, we set off on a journey to discover what it means to experience something. Killian's relationship with his girlfriend stands in competition to the relationship with his followers. He lives two lives and is afraid of the futility of his own created being. In the noisy foreign Seoul, the two are thrown back on themselves. An emptiness arises. The experience propagated to the outside world suddenly becomes silent.",Drama
tt8991324,"'Lihaaf' ('The Quilt') is a 1942 Urdu short story written by Ismat Chughtai. Published in the Urdu literary journal Adab-i-Latif, it led to much controversy, uproar and an obscenity trial, where Ismat had to defend herself in the Lahore Court as well for this work. She was asked to apologize which she did not and also won the case, after her lawyer pointed out that the story makes no suggestion to a sexual act, and prosecution witnesses could not point out any obscene words, and the story is suggestive and told from perspective of a small girl. In the coming decades it was widely anthologised, and became one of her most known works, besides Angarey which remained banned for several decades. Years later, she mentioned in detail the court trial in her noted memoir, Kaghazi Hai Pairahan (A Life in Words: Memoir).Though it received attention for its suggestion of lesbianism, it also deals with the insulated and suffocating life of a neglected wife in the feudal society. It became a landmark for its early depiction of sex, still a taboo in modern Indian literature, let alone Urdu literature. The film is adaptation of the story 'Lihaaf' and about author's real life experience of three years of fighting a court case against her challenging her freedom of speech.",Drama
tt8991320,Parents do not give up their children until the end.,Drama
tt8991318,"Beirut, Lebanon 2017. As the country trembles a man decides to attempt to break the world record of depth in deep diving.",Drama
tt8991310,Jinmu starts to record things he should remember with a camera after hearing that he could lose his memory due to the prearranged brain surgery. Memories of family and his forgotten father comes to Jinmu's mind as he takes records of his life.,Drama
tt8985236,"A 25 years old homeless girl, Shiho, living in an internet cafe, runs into a blind fortune teller, who insists that they had met 25 years ago. Figuring out who that actually was, turns out to be a journey to search for her identity.",Drama
tt8982650,Stories of a Madman is a collection of short stories with each story taking place in a different hotel room at the same hotel on the same night: Christmas Eve. Each story shares the theme of 'Crime Story with a supernatural twist'.,Drama
tt8979816,"In the mid 16th century, classical East Bengal context - after being betrayed by her fiancé - the young female writer Chandrabati exiles herself inside a Shiva Temple and resorts to re-write the great Indian epic `Ramayana', rebelliously establishing ignored point of view of Sita- diminishing the iconic hero of the epic Rama.",Drama
tt9891764,"Even now, 150 years since the country opened itself up to the world in 1868, there is something uniquely special and particular about Japan, something which seems to survive its hectic pace, hyper-modern technology and mega-metropolis of Tokyo, all hallmarks of the age of globalization. Director Bianca Charamsa made her way to Japan during this year's cherry blossom season to get to grips with the country's character through conversations with some of its artists. Among those she met were the actress Kaori Momoi, superstar architect Tadao Ando, Cannes award-winning director Naomi Kawase, and other cultural figures such as the artist Takahiro Iwasaki, writer Keiichiro Hirano and two guardians of traditional culture: a Soto Yen priest and a tea master. Although two violent atomic catastrophes - the bombing of Hiroshima and the Fukushima nuclear disaster - have shaken and shaped modern-day Japan, the artist Takahiro Iwasaki believes that memory of 6th and 9th August 1945 is slowly fading, despite all the folded cranes left by visitors to the memorial sites. Natural catastrophes like sea- and earthquakes also rock Japan time and time again; perhaps this explains why the Japanese aesthetic Wabi Sabi incorporates both beauty and decay...much like the beauty of the cherry blossom as it withers during the annual festival of Hanami.",Documentary
tt9879080,"When the Evening and the Morning Meet A Journey into the Music of the Baltics A film by Günter Atteln and Carmen Belaschk In 2018, the three countries of the Baltic region celebrated their 100th anniversary and the world focused its attention on Latvia, Lithuania, and Estonia, making it an excellent opportunity to look more closely at the diverse musical culture of the countries. It is striking that in recent years many highly-acclaimed musicians from exactly those countries are entering the international music scene. In the search for an ensemble that allows one to become better acquainted with the three countries, one first comes across the Kremerata Baltica, which expressly unites the most talented young musicians from Latvia, Lithuania, and Estonia and builds bridges - both within the Baltic and beyond. The ensemble was founded in 1997 by Gidon Kremer, who wanted to pass on his many years of experience as a musician to the next generation of artists from his homeland. The film accompanies the musicians of the Kremerata, who in turn lead to composers, soloists, choirs, ensembles and instrumentalists of the three Baltic countries. With wit and charm, the musicians show similarities and differences of their musical culture as they travel by land and sea from major urban centers to the musical province, and they also portray the eventful history of the Baltic States. The result is a varied and entertaining picture of three small countries with an enormous musical potential.",Documentary
tt9878666,"A documentary built from a series of themes that dominate the life of pre-adolescents. Relationships with ourselves, with our peers and with adults; friendship, love, school, bullying are just some of the key words that have introduced us into the lives of children and that constitute the backbone for the narration of our stories.",Documentary
tt9848240,A woman in her late 60s searching for love.,Documentary
tt9839624,The Hero Myth is an unscripted musical road movie.,Documentary
tt9826830,'The Conspiracy Libel' is a historical documentary that explores the origins of antisemitic conspiracy theory.,Documentary
tt9826798,"A blinded artist in Wonju region, South Korea prepares his final exhibition with his family.",Documentary
tt9816364,Invisibility Breeds Extinction; protest must be loud and uncomfortable,Documentary
tt9814930,"'Union Time' tells the story of the successful 16-year fight to organize a union at the world's largest pork slaughterhouse, operated by Smithfield Foods in Tar Heel, NC.",Documentary
tt9809078,"More focused on the act committed than on the needs of those involved, penal justice has certain limitations. The film explores the difficult connection between victims trying to rebuild their lives and perpetrators disposed to taking responsibility. Restorative justice encourages the parties to manage their conflicts themselves, helping them to free themselves from their status. An intimate, emotional film in which the barriers between reality and fiction fade away.",Documentary
tt9785996,Love(d) follows 12 people on a journey to overcome grief and loss. For 6 days they become a tribe sharing and healing their darkest fears and wounds,Documentary
tt9782778,"Gidon Kremer - Finding your own voice He is a violinist of the century who is a stranger to entertainment. Gidon Kremer is an exception in an industry that is aimed currently at market value, marketing and mass appeal. ""A true artist is called to swim against the waves of popularity, to dive into the deep waters of human souls"", the great musician says. This film invites one to deal with the conceptual world and the art of a great intellectual and seeks to find out what drives him, what is behind making music and where the deep meaning of music is hidden.",Documentary
tt9776638,"The Frazer River is one of the most beautiful rivers of Canada. Yet many people share concerns that the river, which once brought natural prosperity, is now under threat from human activities and industrialization. Streams providing fresh water are being filled in. Gravel extraction, dredging, contamination, dumping and barriers along the river banks are polluting and altering water flow causing degradation of ecosystems and the loss of biodiversity. Recognizing that the river provides humans with clean water, food, health, recreation, and connectivity with nature, advocates work to restore and protect the health of the watershed.",Documentary
tt9776096,"Utopic strokes is a short documentary about the making of a pot through which religious, social and political issues intertwine.",Documentary
tt9776082,"1 city, 10 days, 20 plays, 25 lectures, 35 workshops, 42 choreographies, 50 volunteers, 92 countries, 700 delegates. All of them working to transform the world.",Documentary
tt9775472,"If history is written by the victors, what stories would the defeated tell?The Eagle's Shadow examines the stories told in Spanish artist Carlos Giménez's groundbreaking 1977 autobiographical comic, ""Paracuellos"". The stories of Spain's Civil War orphans: children like Giménez, taken under the wing of Generalissimo Franco's Social Aid boarding schools. The children of the dictator's utopia, marching for forty years under the eagle flag of his fascist regime. Inspired by Giménez's example activists and cartoonists come together, in the midst of present social upheaval and resurgent far-right shadows, to restore Spain's Historical Memory. The memory of the children of Social Aid and of the forgotten victims of Europe's longest military dictatorship.",Documentary
tt9767986,"Unraveling Athena is a feature documentary that chronicles the journey that Women Tennis Champions pass through - from small child with a large racket, to ranked player, and ultimately to WTA number one in the world, and beyond - her Journey after reaching the pinnacle The film explores the ingredients, the common themes and qualities, that account for the remarkable achievements of these women, from different generations, nationalities and personalities. Interweaving the lives of these champions the film creates a single, unified narrative of modern day contemporary heroines. Unraveling Athena will also introduce us to the journey of the brain, a topic never discussed in sports films. Unraveling Athena is the story of a journey, not only in professional tennis, but a journey of life that can inspire us on many levels.",Documentary
tt9759012,"Linchpins of Dead Dog Island is a film showcasing the lives of these six women working together in Puerto Rico to save animals from the streets, abuse and confinement. These wonder women will stop at nothing to rescue these animals. Through this documentary we will show the realities of Hurricane Maria, how it has impacted the lives of people and animals on the island and how these women are working to make a difference. Linchpins of Dead Dog Island will show the world the animal crisis in Puerto Rico but also show the courage and passion of these six women giving their lives to the cause. Through the tears, laughs and messy adventures they have, this film will showcase the amazing work they are doing to save lives. They are real life wonder women.",Documentary
tt9742652,Diary of a journey to siberian shamans driven by the rhythm of their drums.,Documentary
tt9737370,This movie is a documentary through one woman's way of life to find out what the radical freedom of human is.,Documentary
tt9726500,"This film documents Cecilio Guillermo Escobar's gender transition. While becoming who he really is, he reconnects to his family and Latinx heritage.",Documentary
tt9716970,Imagine: To leave a secure life. To follow your dream. To sacrifice. To endure. In a city like Vienna ...to become an artist.,Documentary
tt9715914,Renowned as one of the greatest performers of the 20th century Freddie Mercury pushed the boundaries of art and music as he lead his band Queen to international stardom. His limitless vocal power and extravagant performances shocked and wowed audiences around the world but out of the spotlight he was incredibly private. With exclusive interviews and footage we uncover the story of Freddie Mercury and how a shy boy from Zanzibar became one of the most iconic figures in modern history.,Documentary
tt9705266,"Findiqliq is one of the most beautiful jungles in Iran. it is not in good shape nowadays and faces ecological crisis. if situation continues like this, in thirty years, there will be no Findiqliq.",Documentary
tt9693098,"The wild Russian artist and boat captain, Alexander Ponomarev follows his bold dream to create the first Biennale in Antarctica.",Documentary
tt9689618,"'Moonface, a woman in the war' is not just a tour of the professional life of the war correspondent, artist and writer Christine Spengler; It is also a journey through time due to the greatest warlike conflicts since the second half of the 20th century up to our times. Christine's voice-over is the guiding thread of an intimate documentary in which we discover the photographer in her essence. An interview that reveals to the spectator her complex personality, which takes her from black and white war photography to her current surrealist work. Christine Spengler is undoubtedly a key figure in the history of world photography. Chosen Woman of the Year 2000 (Palace of Brussels, Belgium) and decorated with the Legion of Honor in France in 2009 (delivered for the first time to a woman). Her images have been around the world. Nacional Geografic also chooses her 'Londonderry' photograph (1972) to be part of the 100 photos of the 20th Century. Throughout her career as a war correspondent, Christine has traveled, with her inseparable Nikon, the most important war conflicts of the second half of the 20th century. Northern Ireland, Vietnam, Cambodia, Iraq and Iran, Afghanistan...",Documentary
tt9679380,'Refuges Welcome!' Scream thousands of people in the streets of Barcelona facing the refugee crisis. We would like to welcome them... But in our homes? Two families in Barcelona had the guts to do it.,Documentary
tt9676198,"'Toxic Bees - Human Intervention', the sequel to Taiwan Public Television Service's Toxic Bees- Nature's Mayday in 2014, continues to tackle environmental sustainability issues. Apart from tracing the mystery of bees disappearing worldwide, this film builds stronger scientific links between pollution, human health, and bees. The documentary took 18 months to investigate pesticide misuse, revealing the difficulties and pressures faced by beekeepers committed to environmental protection, scientists supporting pesticide control, and scholars concerned about public health. It also portrays how these people, acting with their conscience, advocate new ideas while fighting against the oligopolies that control the agricultural supply chain. Furthermore, the documentary extends its reach from Taiwan to other countries filled with controversy over pesticide use, such as Japan and the United State. By interviewing people on site, the film covers these contested issues from all angles.",Documentary
tt9675928,"A couple, both in their late sixties, who travel through Europe in a caravan refurbished as a mobile nursing home room. Director Fanny Bräuning has devoted a deeply intimate film to her parents.",Documentary
tt9672536,"Mingye Guo, a faded star, whose life came back again by a coincidental reunion that he went back to school. Chan Chu, Mumu Sun, and Han Mei who is his female assistant were missing. Even Jin Su, his ex-girlfriend's accidental death is doubtful. The misfortunes happen one after another on the woman around him. Who is the real culprit behind the scenes? After some things, people bring the murderer to justice and the spiritual forgiveness of the murderer reflects the virtue of human love.",Documentary
tt9662300,The leader of the Qiang Tribe returned to ancestral home to invite the deities to their new one after their migration because of the 2008 Wenchuan Earthquake.,Documentary
tt9662290,"A Nigerian lesbian narrates her journey of self-discovery. As she takes us through her experiences, we see first-hand what it is to be homosexual in an unforgivingly homophobic society, and the total alienation that can come from being despised, ostracized and ridiculed by the ones you love. This is a story of rejection and loss, but also the powerful story of the triumph that comes with love.",Documentary
tt9660010,"Max, a traumatised war veteran, finds healing working with a traumatised ex-racehorse.",Documentary
tt9654236,Love is the work of the seasoned wrestler ...,Documentary
tt9649770,"19 years ago in a distant village, a twin sisters were separated. The one who has grown with her biological parents knows everything about her adopted twin who has no idea about her past. The adopted has a better life. The differences between their lives, has been an issue which stops her from happiness.",Documentary
tt9648984,"History repeats itself every summer since 100 years ago in the American state of Utah: the salt lake of Bonneville awaits patiently the burning wheels of motorcycles and cars ready for speed world records. But the 2017 edition was special, because among the hundreds of pilots present there was also a young butcher from Olivone (a switzerland's small town with a population of 800 people), Tiziano Vescovi, who on his motorbike made in Ticino and with the support of the Blenio Valley team, he launched himself to try to conquer the coveted title: will he have done it?",Documentary
tt9648786,"Charles Curtis Blackwell: the Oakland poet, painter, playwright and teacher -- takes us on an intimate journey into his past and present. From his challenging upbringing in both California and Mississippi, to his current creative life -- we follow as he discusses loss, love, pain, and redemption -- all through the prism of his artistic endeavors.",Documentary
tt9648382,A nurse who wants to be a performer. A passionate performance teacher. Some of the best performers from all over the world. A small town in the mountains.,Documentary
tt9643796,"Visually Fascinating - First time film maker Logan MacDonald follows and chronicles the exploits, art and life of an artist who sells on the streets of Los Angeles, Las Vegas and Salt Lake. This artist Mike Fahl who claims to have had a spiritual epiphany and leaped off a roof towards a cloud-ladder falls breaking his feet and spine. This documentary speaks of this event and furthers an exploration into the mind and expansive variations of visual art work produced by this psychotic, drug using personality. This documentary captures the semi-dystopic artwork and semi-amiable personality of this functionally Schizoaffective personality. Other Artists, friends, craftspeople and family make commentary around the evolving situation concerning this influential artist. One is left empathizing with the opened-ended struggle for American Posterity. Fight-club type masochism mixed with the entangled influences of Low-Brow, Surreal and classical western artwork emanates from Mike Fahl. Other artists working to define themselves as well as garnering adoration from the public will enjoy this film. People interested in spirituality, masochism, psychology or the perils of being a street artists will be intrigued by this film to see what they are up against.",Documentary
tt9641244,ALTERNATIVE FACTS: The Lies of Executive Order 9066 is a documentary feature film about the false information and political influences which led to the World War II incarceration of Japanese Americans.,Documentary
tt9635722,"An epic journey through Europe to find a new vision for the continent by generation Y.Make Europe Great Again Vol. 1 - MEGA - is an inspiring and entertaining documentary trilogy about finding a new vision for Europe in an era of disbelief. Sapsalampi, Alavus, Finland: Ike Novikoff has decided to cut and sell the woods planted by his great-grandfather to fund his search for a new vision for Europe.",Documentary
tt9627094,"This is a journey in which the creator of this documentary tries to find the origin for his creation. While driving on the freeway to Puzi, Chiayi County, WU Yao-tung and Tom continue a conversation left unfinished two decades ago. The dialogue falters; clearly they live in two different worlds. After traversing this journey for 20 years, the dark spectre entangled within the depths of the mind is never driven away.",Documentary
tt9627018,This is a low budget ethnographic Documentary that intends to present an honest approximation to the lives and recent past of the Wikina Wos ethnic group. it is them who narrate and lets us dive in their daily struggles and thoughts.,Documentary
tt9623376,"Path is the story of Jerry Vezzuso, a salesman from Brooklyn who decides to take his own destiny to arts whatever it takes.",Documentary
tt9621078,"It's nighttime in Barcelona after the terrorist attack in la Rambla, one of the city's most important touristic areas. The presence of the police carrying on a police operation alter the night life of the place, while trying to get on track about the tense and puzzling night that an injured Barcelona lived.",Documentary
tt9621072,Loida Zabala is an elite athlete in the modality of Parapowerlifting. She has participated in three Paralympic Games and it raises twice her weight. And people still ask her if she is a self-sufficient woman...,Documentary
tt9621054,"""Bécquer and the Witches"" is a feature documentary about the most romantic spanish poet Bécquer, and his time around Trasmoz, the witches village, the only doomed village by the Church in Spain.",Documentary
tt9621052,"Andrea Motis is a silent trumpeter, an alliance of ideas hard to combine, as her way across a world where fame is more valued than professional success. A film about life changes, fears, contradictions and jazz, a lot of jazz.",Documentary
tt9621046,"A miner's son travels to Buenos Aires ignoring that, at the same time, he begins another trip: the trip of the memory. Once there, he finds out a world-class historical event that happened near his hometown. None of his history classes never mentioned such events. Such events never were mentioned in the History classes. The young man navigates on both sides of the ocean chasing the tale of that revolution that he completely ignores, although he heard some stories from the elders of his native town.",Documentary
tt9606802,"A new phenomenon has swept through schools across America: vaping. It's in bathrooms and classrooms, in hallways and at proms. It's been sensationalized by media. NicoTeen gives a raw perspective on vaping as seen from an unfiltered teen's perspective.",Documentary
tt9604418,A film celebration of one of America's greatest choral directors.,Documentary
tt9580316,"The Real Story behind the Swimming Pigs of Exuma. How the got there, who put them there and how they learned to swim.",Documentary
tt9572670,'A Hidden Star of Hollywood' who flies under the radar and helps people on a daily basis!,Documentary
tt9568756,"It is mockumentary. A film worker used a simple camera to shoot a young man Fung Chi Shing who often lingered in the evening to see his behavioral changes, values, and views of society in hopes of understanding him. The inner world, and visits the people he so called to understand his background and the reasons for this behavior and ideas.",Documentary
tt9566964,It's a film about interior world of aged people.,Documentary
tt9560438,"Through alternative music, ""Lima Grita"" [""Lima Screams""] displays a constellation of moments that become intertwined and develop a musical dialogue within a space.",Documentary
tt9559626,"Nader Vakili, an Iranian-American plant geneticist, spends his adult life traveling the world with his wife, Mary Jane, their six children and six tons of tropical hardwood. Now at 91, and with his wife suffering from Alzheimer's, he faces his own mortality and the towering wood pile. The persistence of his creative expression, seen from the perspective of his children and Nader himself, is manifested in the elaborate wood sculptures that surround him in his rural Florida workshop. Picking up a hammer and chisel, he starts to carve again.",Documentary
tt9547790,Borderlanders is a documentary film following a motorcycle ride along the Texas/Mexico border taken in March of 2018. Each day chronicles interviews with borderlanders sharing their views of what everyday life is like along the border and their opinions on the proposed wall.,Documentary
tt9546244,Five identical brothers embark on a life-long struggle for personal independence from one another.,Documentary
tt9540838,Filmmaker Allison Quiller explores the growth a professional youth theater program that was created for her and her peers sixteen years before.,Documentary
tt9534442,"Take an on the ground journey through two critical elections of 2018 - the Mexican general election, and the United States' mid-term elections. In West Virginia, Richard Ojeda, a former Major in the US Army (and now 2020 US Presidential candidate), runs for congress as a Democrat in a deeply Republican district. Can he flip a red seat blue? Can a group of ex-coal miners learn computer coding and find employment in the new digital economy? And can a group of young woman band together following the depths of opioid addiction to successfully restart their lives? Meanwhile, on the other side of the border, Mexico has spent much of the last century dominated by the same political party. But in 2018, Andres Manuel Lopez Obrador began a shocking rise. What's behind this new movement? And can it withstand the pressures of corruption and political violence? From the misty mountains of West Virginia to the indigenous villages of Oaxaca, this is what democracy looks like. And we are at a breaking point.",Documentary
tt9504436,"A baby named Sarah was diagnosed with the blindness, but her parents realize that her right eye has a slight sight. They look at the realities and start to record the whole life of their daughter growing up. One day, Sarah struggles to release a pigeon in the cage. On another day she walks around serenely. Here her life is painted in various brilliant times.",Documentary
tt9500236,Take a breath. Make a move. And the shape changes.,Documentary
tt9484580,"Daughters of the Polo God set in Manipur, India is a unique story of girls and horses empowering each other. It is a story about saving an endangered breed of pony and empowering women in the sport of polo at the same time.",Documentary
tt9475908,"Rhonda Ivey, a former crack addict, makes a full recovery with the help of local community programs.",Documentary
tt9471206,"Three grandmothers explore the unknown in a poignant, surprising, and at times hilarious look at what happens to the creative process when every body dances.",Documentary
tt9465358,A Short Documentary about exactly what happens to your body on a night out - after consuming many substances.,Documentary
tt9464436,"Magnolia has Rett Syndrome, but that does not define her. In fact, that's only part of her story.",Documentary
tt9461382,"Colette is a 70 year old French woman that works as a fortune teller in her apartment in Madrid. She lives alone, spending her live doing videocalls and having sporadic encounters with a young neighbour. Her peculiar relationship with her past floats in the ambience.",Documentary
tt9455514,Three locals will lead us through the history and folklore of the Devil's Bridge in central Wales.,Documentary
tt9450410,This is a psychological documentary that focuses on rooting out the causes of increasing crimes among people and it warns the audience that anyone can be in the position of any of the defendants of the film.,Documentary
tt9449706,"Quilla experiences the joys and struggles of balancing motherhood and her life as an electronic musician and collage artist in this sweet, surrealist, and synth-laden documentary.",Documentary
tt9447006,A brother finds out he is Black in Berlin.,Documentary
tt9446774,"The documentary 'EL AUSTRIACO' portrays Nathalie, who is arrested by the airport police in Bogotá in 2011 and accused of drug smuggling. Unsuspecting, she is misused as a drug courier and finally sentenced to seven years imprisonment in Colombia as a supposed smuggler. Her father, Robert, leaves his normal life in Austria behind and fights with every means at his disposal to free Nathalie from the claws of Colombian justice. A film about a country of contrasts and uncompromising fatherly love.",Documentary
tt9431330,"Are the canons of modern film criticism unable to appreciate melodramatic performance forms? Is song and dance an inferior form of storytelling? Why do Western audiences love the very aspects of popular Indian cinema that Western critics dismiss as pastiche? Can there be standardised parameters for reviewing diverse national cinemas? Who sets those benchmarks? Do films from colonised nations suffer from post-colonial racism? Does culture influence film criticism?... These and many other questions exploring 'alternate perspectives to film reviewing and an Indian way of filmmaking', shape the interviews-driven drama in this thought-provoking, ideation documentary. 12 international scholars, critics, writers, curators, actors and filmmakers from two continents come together to discuss the universal pleasures of Indian cinema and debate some fundamental misconceptions around the reception and review of the 'unique' narrative attributes of the world's most-prolific, much loved film industry, that is fast emerging as 21st century's most influential national cinema after Hollywood.",Documentary
tt9429520,The film follows individuals across a wide spectrum of political and philosophical beliefs as they engage in a debate concerning gun legislation in Oregon in the aftermath of a shooting at the Clackamas Town Center Mall in Oregon in 2012.,Documentary
tt9428090,"Vision is our most important sense, but we so easily take it for granted, hardly reflecting on what its loss would mean. This documentary takes us to the heart of that unwelcome and terrifying journey, interweaving the dramatic recounting of how eight individuals connected to ""dining in the dark"" restaurants lost their sight and overcame tremendous trials and tribulations. And yet, the message that emerges is less about what was lost, and more about the profound insights that were gained. The hard-earned wisdom that these remarkable individuals offer is a gift that can transform our outlook and give new meaning to our lives, as we discover what it truly means to ""see.""",Documentary
tt9427536,"We Stand Corrected: Dannemora takes an in depth look at the notorious 2015 escape from Clinton Correctional Facility, New York State's largest maximum security prison. The film gives a voice to current Corrections Officers whose lives have been impacted by the fallout and cannot speak to media, per state law. Including interviews with retired officers, state officials, and local law enforcement, the film explores circumstances that led to the escape and the consequences from it. We Stand Corrected: Dannemora offers an alternative narrative to Ben Stiller's current Showtime limited series, Escape at Dannemora.",Documentary
tt9424540,Ten days with Art is a TV-hour documentary offering a rare and intimate experience with renowned international artist Arthur Secunda as he struggles at 90 to paint due to Parkinson's Disease and poor vision.,Documentary
tt9423158,Can we recover confidence someday?,Documentary
tt9420548,"Since the early 1960's, wild man Ludo Mich has been actively operating on the fringes and the fringes of the fringes of the Antwerp underground art scene.Since the early 1960's, wild man Ludo Mich has been actively operating on the fringes and the fringes of the fringes of the Antwerp underground art scene. Ludo has produced a significant body of work across visual art, holographic sculpture, film, performance, science and philosophy.",Documentary
tt9419672,This film is a documentary about a police officer who is shot in his forehead while arresting an armed thief,Documentary
tt9419670,"Banu today continues to swim as cheerful as she was when she first touched the waters as a toddler, untouched by all the failures and negativity around her and keeps adding to her volley of 75 state level and 16 international medals. Her ultimate dream is to participate in Olympics and hear the words ""take your mark"" while standing at the starting block. May this little girl from an ordinary family realize her dream is everyone's wish !",Documentary
tt9418304,"Told by WWII U.S. Eighth Air Force Bombardier Lt. Charles Woehrle, one of 10,000 prisoners in Stalag Luft III - depicted in the movie 'The Great Escape.' At age 93 this remarkable man and gifted storyteller relives flying bombing missions with the 'Mighty Eighth,' being shot down, his capture by the Nazi's and surviving two long years of uncertainty and tremendous hardship as a PoW. A saga filled with grit and grace Charles Woehrle is one of the thousands of heroes from the Greatest Generation who has much to teach us about war and about life.",Documentary
tt9415116,"Six black men speak out on being sexually abused, a terrifying chronicle of guilt, forgiveness and hope.",Documentary
tt9413896,"Nyapala is a 30-minute documentary that follows Byson Kaula, a Malawian man who was convicted of murdering his farm worker and sentenced to 23 years in a maximum-security prison before being released in 2015. It starts with a captivating account of how he was appointed the prison's senior 'Nyapala', a position of trust that made him the 'bridge between prisoners and the prison authorities.' The film then places us alongside Byson as he goes about his post release work with the Prison Fellowship Malawi, an organisation that works to improve the lives of prisoners suffering in the country's overcrowded prisons. Through Byson we understand many of the issues facing the criminal justice system in Malawi and the death penalty generally. We are taken into Byson's world as he recounts the horrors he endured on death row in the country's maximum-security prison, including the death of his wife, his attempt at suicide, and coming moments away from being executed by a machine that 'kills like a chicken' on two occasions. And we celebrate the relief his release brought his mother who tried all she could to get him out of prison.",Documentary
tt9412468,"In september 2017 Samira comes from Iran to Sarajevo, BH for the first time to shoot a documentary. She tries to connect with the country and people. In order to find people who traveled from far places like her, she attempts to visit a refugee center, but all she finds are closed gates as she isn't allowed to see any",Documentary
tt9408742,"The author of the film finds ideas and improvisation in one or more of the 250 boxes that he has kept hidden for so long. Now, through the characters of this story, he wants to free them. To do this he decided to use the metaphor of the move and some atavistic themes as a trace, to open a channel of communication with society. The film is divided between questions and answers. You sit in front of me the actor, I'm the director, I listen to you. Your answers will take us to history.",Documentary
tt9408052,"On Feb. 14, 1974, Ross Cordaro, a gifted athlete and freshman football player for the Dunmore Bucks, was injured in a freak wrestling accident that left him a quadriplegic. His chances of walking again were very slim. Just 14 years old at the time, it led him to becoming the youngest patient at Allied Services for medical care and physical therapy. Through hard work and determination, Ross took his first steps just nine months after the accident. Prior to the annual Thanksgiving morning game between the Bucks and West Scranton Invaders, Ross surprised the Scranton Memorial Stadium crowd by walking to midfield in an emotional scene. This film shows Ross's setbacks and triumphs through present day. Ross Cordaro's Don't Quit attitude continues to be an inspiration to many.",Documentary
tt9386390,"Through the power of education, one woman's vision and determination transform the lives of 1,000 girls in China's rural Shaanxi Province.",Documentary
tt9382590,"Why sheep? Sheep Seasons sweeps us into a year in the life of 18 ewes, 1 ram, and 19 lambs as they bond and separate, learn how to be sheep, grow and lose their wool. An original cello score and compelling videography make their story unforgettable.",Documentary
tt9381320,"The wind whips the Caribbean Sea over the railing of the 'Malecon', where fishermen stand and cast their fishing rods, while kissing lovers photograph themselves. On the mouldy facades of formerly magnificent buildings on the waterfront, wet laundry has been hanging for days, unwilling to dry. It is winter in Havana. Four people, four destinies in a unique city. Accompanied by magical images of picturesque architecture and nature, far removed from the advertisements promising romance, sun, beach, cigars and vintage nostalgia. The film offers insights into the reality of life of the idiosyncratic, socialist island state that is still under the embargo of the United States, to which the Cubans respond with solidarity and zest for life, with a clenched fist on the outstretched arm calling 'Viva la Revolución'.",Documentary
